1.027823396932190917e+03
7.293807870828429714e+02
4.438240759252666976e+02
4.027937001633906107e+02
3.179926286543217770e+02
2.098544998440303289e+02
1.863455693515324754e+02
1.765844546484854334e+02
1.202004473902764801e+02
1.126741586398943866e+02
8.502106996218789448e+01
7.759258129671127335e+01
6.814336592744948007e+01
5.990017314809226434e+01
5.865749680460975668e+01
5.504284724839533283e+01
4.749180815737481254e+01
4.462770571584754009e+01
3.620866613955130475e+01
3.046150508388455336e+01
2.951658260679607082e+01
2.809523200290056266e+01
2.308709418727839946e+01
1.970103418343105517e+01
1.736348338842624628e+01
1.462216207027268311e+01
1.223277682502244978e+01
1.093553011160393673e+01
9.931299992385687503e+00
5.728244536744721671e+00
4.154012573362826366e+00
9.266211750586730300e-01
2.106144521420016772e-12
1.811861104842200342e-12
1.672859597968608977e-12
1.634540269321677299e-12
1.613112745659753591e-12
1.586644541296868858e-12
1.575237092561031064e-12
1.549525072643193956e-12
1.549262848320325992e-12
1.534062496198639047e-12
1.513688999665626589e-12
1.511324522027881346e-12
1.503248966030586476e-12
1.499954085491990813e-12
1.496656629954324039e-12
1.490564859194670729e-12
1.476911947567415026e-12
1.472401807091207644e-12
1.467412521472553455e-12
1.464950554381051293e-12
1.461909486754484979e-12
1.457651668624456064e-12
1.433649581994469837e-12
1.426009078808306189e-12
1.414910109542785225e-12
1.377106708164779626e-12
1.371979252852739690e-12
1.354860018986056824e-12
1.297316245407741258e-12
1.215284329998287642e-12
