4.523147617476986349e-01
3.221227598677524062e-01
8.573467106313646668e-02
4.676989451421161015e-02
2.721866227381716796e-02
1.952678840396746690e-02
1.442387011171171116e-02
1.021006438863850466e-02
5.033043968350636721e-03
4.622269348749445152e-03
2.537443977409016473e-03
1.720483522769852228e-03
1.526768613757297768e-03
1.159982888862074596e-03
1.078544888135996244e-03
8.618603319131000777e-04
7.325757421930222764e-04
6.863667470988160744e-04
3.906540332194096896e-04
3.004897482113589474e-04
2.526832259286866406e-04
2.175938267105052306e-04
1.765889055083396807e-04
1.144518646934984771e-04
8.130609889509905687e-05
6.032831408787348292e-05
4.691372669279005909e-05
3.504351644468932381e-05
2.882563470522372489e-05
8.843031090748470279e-06
5.207032702253713170e-06
2.586409362574348582e-07
4.327784726711007082e-30
1.486557666189859165e-30
1.260111801224956630e-30
9.680097912639645543e-31
8.789691672851211247e-31
8.240047691442265728e-31
7.634204260720338456e-31
7.616167033289395312e-31
7.359857357114765245e-31
6.880503136621350602e-31
6.854926585472497715e-31
6.818045402226957834e-31
6.809192051280520543e-31
6.779559257320709616e-31
6.776450786255384331e-31
6.768947547639426902e-31
6.718829359292408318e-31
6.702544183962367693e-31
6.701174253175572710e-31
6.657315800146282268e-31
6.610246814586479426e-31
6.598809115492068003e-31
6.589843930995206551e-31
6.567793434182226254e-31
6.556881692846426989e-31
6.431229499226434018e-31
6.200665871232857393e-31
5.954046058480018619e-31
5.308582542137776111e-31
4.713169530928392035e-31
